0,-0.01
0.047494,-0.01
0.057379,0.074567
0.087007,0.070435
0.11737,0.073388
0.14291,0.070402
0.18024,0.070738
0.20833,0.070659
0.24044,0.070339
0.26636,0.07323
0.29695,0.070796
0.33699,0.075833
0.36853,0.070414
0.385,0.073515
0.41743,0.073179
0.44823,0.073438
0.47813,0.071598
0.51193,0.070672
0.53765,0.072284
0.57065,0.07424
0.60024,0.073143
0.63054,0.072155
0.66045,0.070443
0.69537,0.070845
0.72002,0.071913
0.74541,0.073417
0.77591,0.072815
0.80692,0.071262
0.84423,0.070815
0.8724,0.071689
0.90027,0.072359
0.93049,0.070551
0.9602,0.070497
0.99014,0.070836
1.0201,0.071041
1.0553,0.070614
1.0772,0.070307
1.1154,0.070337
1.134,0.070493
1.1722,0.070651
1.1974,0.070664
1.2275,0.070703
1.2684,0.070316
1.2873,0.070978
1.3201,0.07242
1.3605,0.070805
1.3803,0.070721
1.4057,0.070743
1.4379,0.070725
1.4788,0.071008
1.497,0.071344
1.527,0.071247
1.56,0.071383
1.5899,0.070343
1.627,0.070261
1.6505,0.070164
1.6848,0.070963
1.7202,0.07075
1.7355,0.070374
1.7672,0.070889
1.7973,0.071058
1.8241,0.070654
1.8577,0.072574
1.8904,0.073102
1.9203,0.071245
1.9476,0.074608
1.9776,0.072615
2.0154,0.074824
2.0374,0.070914
2.0651,0.071893
2.0944,0.072601
2.1274,0.070525
2.1523,0.073409
2.1858,0.070439
2.2303,0.071331
2.2585,0.070728
2.2807,0.071389
2.3106,0.070933
2.3392,0.070648
2.3802,0.071018
2.3951,0.070482
2.4274,0.071134
2.4604,0.071034
2.4954,0.074745
2.5172,0.070612
2.5587,0.071075
2.5775,0.075037
2.6106,0.07435
2.6405,0.071459
2.6602,0.070391
2.6971,0.076949
2.7287,0.072462
2.7662,0.073724
2.7903,0.079411
2.8258,0.070533
2.8508,0.070856
2.8904,0.071948
2.9082,0.071458
2.9533,0.074556
2.9787,0.073801
2.9975,0.070897
3.0403,0.071358
3.0651,0.070881
3.0882,0.071091
3.1204,0.070921
3.1451,0.070467
3.1786,0.070441
3.2073,0.07085
3.2422,0.070464
3.2705,0.071847
3.307,0.070489
3.3459,0.073237
3.3575,0.072264
3.3864,0.071036
3.414,0.072984
3.4534,0.070904
3.4774,0.070541
3.5084,0.071636
3.5437,0.071241
3.5722,0.071092
3.6005,0.071063
3.6316,0.070694
3.6683,0.071392
3.6921,0.071033
3.7153,0.071615
3.7557,0.072941
3.7852,0.07148
3.8184,0.072854
3.8404,0.070742
3.8673,0.074721
3.8999,0.070433
3.9324,0.07085
3.9608,0.070451
3.9954,0.071421
4.0322,0.072319
4.0477,0.074428
4.0774,0.07256
4.106,0.070832
4.1345,0.071129
4.163,0.071427
4.1925,0.070906
4.227,0.070538
4.2655,0.070827
4.2955,0.070464
4.3206,0.072635
4.3423,0.072008
4.3761,0.075322
4.4075,0.07083
4.4401,0.07079
4.4644,0.07052
4.4974,0.070477
4.5284,0.070904
4.56,0.07048
4.5877,0.070469
4.6284,0.070557
4.6521,0.070818
4.6775,0.070966
4.7153,0.077898
4.734,0.070841
4.7621,0.070993
4.792,0.070479
4.8384,0.070474
4.8603,0.070435
4.8904,0.073245
4.9202,0.070913
4.9586,0.07197
4.9853,0.070424
5.0034,0.070894
5.0354,0.071342
5.0604,0.071197
5.0923,0.073557
5.1275,0.070512
5.1575,0.071012
5.1841,0.075504
5.2174,0.070542
5.2472,0.071217
5.2796,0.072138
5.3002,0.072525
5.3374,0.070893
5.3756,0.075451
5.3946,0.070669
5.4312,0.074304
5.4529,0.070578
5.4906,0.075841
5.5176,0.081016
5.5482,0.070508
5.5884,0.072975
5.6079,0.070901
5.6423,0.073224
5.6676,0.073047
5.6955,0.071625
5.7224,0.0707
5.7576,0.070562
5.7908,0.070505
5.8142,0.07057
5.8638,0.07534
5.8723,0.072846
5.9156,0.070541
5.9406,0.07051
5.9629,0.073205
6.008,0.070858
6.0207,0.074139
6.0574,0.075117
6.0929,0.073299
6.12,0.073665
6.1501,-0.01
6.1776,-0.01
6.2107,0.070613
6.2341,0.071242
6.2785,0.070608
6.3025,0.070516
6.3354,0.074021
6.3557,0.071012
6.3876,0.070992
6.4174,0.071478
6.4458,0.070597
6.4853,0.07049
6.51,0.071952
6.5401,0.070526
6.5706,0.070951
6.6023,0.070595
6.6352,0.071555
6.6574,0.070656
6.6853,0.070596
6.7155,0.070942
6.7425,0.070658
6.7776,0.07092
6.8023,0.072967
6.8393,0.076661
6.8623,0.082956
6.9074,0.082822
6.932,0.070965
6.9572,0.073295
6.9901,0.081953
7.0146,0.074844
7.0519,0.070704
7.0808,0.073803
7.1093,0.070531
7.1373,0.075874
7.1706,0.07418
7.2101,0.073148
7.2351,0.070918
7.2643,0.070548
7.3081,0.086377
7.3176,0.071298
7.3463,0.071278
7.3785,0.072992
7.4105,0.070625
7.4376,0.073046
7.4705,0.077083
7.492,0.070991
7.5247,0.070667
7.5608,0.074247
7.5905,0.07064
7.6275,0.071024
7.6556,0.071048
7.6775,0.074114
7.7104,0.074617
7.7342,0.070636
7.7787,0.071374
7.8055,0.07074
7.8277,0.075963
7.8601,0.076904
7.8951,0.071931
7.9176,0.072251
7.9525,0.072339
7.9774,0.071003
8.0087,0.074484
8.0346,0.070752
8.0653,0.073478
8.102,0.071678
8.1321,0.070698
8.1602,0.076701
8.1879,0.071041
8.2205,0.0734
8.2584,0.070691
8.2907,0.070634
8.3021,0.070772
8.3451,0.076987
8.3867,-0.01
8.3908,0.075469
8.4261,0.079475
8.4573,0.070662
8.4905,0.071688
8.5208,0.074266
8.5555,0.077501
8.5804,0.073351
8.6003,0.07136
8.6326,0.073747
8.6675,0.072748
8.6986,0.073746
8.724,0.071349
8.7561,0.070599
8.7873,-0.01
8.8204,-0.01
8.8473,0.070613
8.8803,0.070728
8.9153,0.073435
8.945,0.073526
8.9753,0.070879
8.9986,0.070783
9.0307,0.075878
9.0552,0.073905
9.0872,0.070838
9.1123,0.073233
9.1505,0.070933
9.1862,0.073306
9.2158,0.072014
9.2445,0.073282
9.2591,0.078344
9.2975,0.07081
9.3257,0.071375
9.3541,-0.01
9.3882,-0.01
9.4186,-0.01
9.4551,0.070789
9.488,0.070838
9.5105,0.070826
9.54,0.070807
9.5767,0.072269
9.6105,0.072755
9.6356,0.071316
9.6564,0.072924
9.6877,0.071357
9.7131,0.073834
9.7524,0.073479
9.7772,0.072591
9.8155,0.076112
9.8424,0.071492
9.8657,0.071079
9.9057,0.072969
9.9354,0.073166
9.9738,0.071007
9.9856,0.071406
10.018,0.07378
10.056,0.071783
10.074,0.071004
10.11,0.070878
10.145,0.07125
10.181,0.070827
10.201,0.071576
10.236,0.07091
10.252,0.072879
10.301,0.070945
10.312,0.071183
10.356,0.074586
10.377,0.073962
10.408,0.072282
10.438,0.071608
10.476,0.073753
10.501,0.073121
10.53,0.071276
10.57,0.07097
10.596,0.074404
10.626,0.071114
10.655,0.071862
10.678,0.073044
10.71,0.074883
10.738,0.07208
10.767,0.071071
10.801,0.075564
10.831,0.073152
10.868,0.073579
10.897,0.078929
10.921,0.074862
10.951,0.071181
10.978,0.075755
11.008,0.074163
11.032,0.084307
11.064,0.078765
11.102,0.072122
11.121,0.071073
11.154,0.074347
11.19,0.072266
11.225,0.070954
11.242,0.073978
11.273,0.073957
11.324,0.071945
11.332,0.073592
11.379,0.073347
11.402,0.071234
11.43,0.072211
11.459,0.0722
11.499,0.071359
11.525,0.071108
11.556,0.071251
11.57,0.073279
11.607,0.070833
11.637,0.072232
11.665,0.070805
11.7,-0.01
11.729,0.070774
11.759,0.07101
11.799,0.074499
11.821,0.071519
11.851,0.071447
11.882,0.071079
11.908,0.075107
11.933,0.071914
11.974,0.072232
12.006,0.071528
12.03,0.074919
12.057,0.070788
12.088,0.071454
12.121,0.07449
12.144,-0.01
12.188,-0.01
12.215,0.070774
12.241,0.071888
12.267,0.070903
12.297,0.077146
12.324,0.070982
12.36,0.073713
12.387,0.074876
12.412,0.07352
12.455,0.072882
12.486,0.072979
12.513,0.071568
12.541,0.073834
12.596,0.071466
12.602,0.0712
12.634,0.078152
12.657,0.071299
12.695,0.071268
12.715,0.071224
12.748,0.071311
12.783,0.072443
12.807,0.07307
12.841,0.071225
12.869,0.072505
12.909,0.073248
12.927,0.070974
12.965,0.071014
12.984,0.071201
13.02,0.071396
13.05,0.071506
13.077,0.071184
13.118,0.073889
13.14,0.07098
13.17,0.071561
