23884764.571546	0.074214
23884764.637399	0.070305
23884764.670416	0.071265
23884764.703449	0.072267
23884764.736446	0.082556
23884764.769410	0.073335
23884764.802372	0.086754
23884764.835528	0.071366
23884764.868395	0.072452
23884764.901459	0.075519
23884764.934433	0.082517
23884764.967460	0.074554
23884765.000411	0.073506
23884765.033422	0.080679
23884765.066472	0.077325
23884765.099452	0.078445
23884765.132507	0.076494
23884765.165444	0.074566
23884765.198467	0.076302
23884765.231482	0.076474
23884765.264453	0.081714
23884765.297457	0.083425
23884765.330409	0.078666
23884765.363455	0.079091
23884765.396446	0.077130
23884765.429425	0.075758
23884765.462449	0.074680
23884765.495512	0.074637
23884765.528488	0.073246
23884765.561449	0.073215
23884765.594469	0.073327
23884765.627428	0.072299
23884765.660423	0.075379
23884765.693412	0.073248
23884765.726475	0.073376
23884765.759450	0.074166
23884765.792437	0.079660
23884765.825449	0.074385
23884765.858449	0.074316
23884765.891504	0.073266
23884765.924439	0.075422
23884765.957453	0.076335
23884765.990463	0.079518
23884766.023464	0.073368
23884766.056406	0.075587
23884766.089454	0.075131
23884766.122538	0.075206
23884766.155450	0.075273
23884766.188476	0.076256
23884766.221443	0.075257
23884766.254504	0.075642
23884766.287498	0.074495
23884766.320430	0.073204
23884766.353450	0.081621
23884766.386453	0.079955
23884766.419421	0.080697
23884766.452415	0.082806
23884766.485427	0.080673
23884766.518407	0.073635
23884766.551412	0.081767
23884766.584389	0.080907
23884766.617397	0.074621
23884766.650369	0.079906
23884766.683386	0.074402
23884766.716382	0.090778
23884766.749427	0.080795
23884766.782404	0.076661
23884766.815405	0.073532
23884766.848416	0.080872
23884766.881381	0.074823
23884766.914391	0.073802
23884766.947446	0.080760
23884766.980446	0.085664
23884767.013521	0.074663
23884767.046442	0.083802
23884767.079451	0.082599
23884767.112438	0.076727
23884767.145477	0.073382
23884767.178474	0.089400
23884767.211465	0.081440
23884767.244458	0.083331
23884767.277452	0.089630
23884767.310425	0.073525
23884767.343409	0.074436
23884767.376430	0.075800
23884767.409441	0.073268
23884767.442470	0.080659
23884767.475439	0.074573
23884767.508571	0.080510
23884767.541445	0.075769
23884767.574432	0.075509
23884767.607457	0.074539
23884767.640459	0.074408
23884767.673434	0.073687
23884767.706435	0.073595
23884767.739441	0.083453
23884767.772494	0.075515
23884767.805468	0.073581
23884767.838527	0.081418
23884767.871460	0.079153
23884767.904423	0.081886
23884767.937414	0.074782
23884767.970418	0.073391
23884768.003448	0.074805
23884768.036457	0.074562
23884768.069449	0.080817
23884768.102443	0.074812
