0,-0.01
0.034209,-0.01
0.062349,0.085451
0.089887,0.085526
0.12264,0.088218
0.14993,0.085782
0.18252,0.086825
0.20938,0.086515
0.24463,0.086437
0.27287,0.088651
0.30244,0.085518
0.33534,0.085751
0.36469,0.087792
0.39291,0.085888
0.41972,0.08583
0.45067,0.08541
0.48248,0.088807
0.50958,0.085534
0.54279,0.086139
0.57249,0.085461
0.60445,0.085467
0.6295,0.085828
0.65921,0.087914
0.69333,0.087289
0.72253,0.085908
0.74945,0.085833
0.78238,0.085918
0.81253,0.085557
0.84476,0.085499
0.87255,0.086216
0.90353,0.085488
0.93222,0.085603
0.95941,0.086178
0.99415,0.085568
1.0247,0.086635
1.0527,0.090645
1.0847,0.087871
1.1131,0.0856
1.1416,0.085456
1.1726,0.087652
1.1985,0.086016
1.2325,0.086948
1.2631,0.085479
1.2975,0.085805
1.3275,0.086215
1.3515,0.08551
1.3823,0.088389
1.4096,0.08555
1.4448,0.085564
1.4726,0.087322
1.5023,0.085967
1.5344,0.087805
1.5626,0.086287
1.5929,0.085549
1.6277,0.085667
1.6597,0.085522
1.6815,0.085588
1.7146,0.08572
1.7392,0.087577
1.7708,0.088011
1.8033,0.085587
1.835,0.088334
1.8602,0.085861
1.8982,0.085708
1.9174,0.086246
1.9552,0.088239
1.9897,0.086211
2.0096,0.085983
2.0354,0.088739
2.0697,0.086026
2.102,0.085716
2.1292,0.086463
2.1597,0.086353
2.1946,0.086839
2.2224,0.085752
2.2529,0.085686
2.2803,0.088354
2.3096,0.088388
2.3473,0.088905
2.3717,0.086393
2.3975,0.08765
2.4295,0.085795
2.4598,0.085557
2.4927,0.087301
2.5224,0.085752
2.5528,0.085781
2.5827,0.085706
2.6129,0.08854
2.6475,0.085873
2.6697,0.085774
2.7029,0.086313
2.7345,0.090204
2.7626,0.087179
2.7846,0.085633
2.8224,0.091725
2.8527,0.086039
2.8823,0.08605
2.9178,0.087178
2.9442,0.08553
2.9749,0.087477
3.0017,0.086868
3.0323,0.08727
3.0593,0.087607
3.0946,0.085732
3.1194,0.086141
3.1517,0.086107
3.1827,0.085798
3.2128,0.086176
3.2425,0.085742
3.2695,0.085632
