0,0.085673
0.033032,0.08771
0.065992,0.089506
0.099021,0.10129
0.13203,0.090519
0.16498,0.089641
0.19802,0.093806
0.23108,0.090622
0.26404,0.091546
0.29706,0.09881
0.33032,0.095594
0.36303,0.091707
0.39601,0.092617
0.42901,0.092544
0.46202,0.091587
0.49502,0.098912
0.52802,0.094505
0.5611,0.093525
0.59403,0.10154
0.62705,0.093589
0.66,0.093628
0.69296,0.10272
0.726,0.094509
0.75903,0.095756
0.79203,0.093534
0.825,0.095684
0.85799,0.10202
0.89111,0.10266
0.92397,0.10275
0.957,0.094534
0.99003,0.095459
1.023,0.1001
1.056,0.10504
1.089,0.095664
1.122,0.094593
1.155,0.09579
1.188,0.094487
1.2211,0.096447
1.254,0.094632
1.287,0.094696
1.32,0.099069
1.353,0.09555
1.386,0.10299
1.419,0.096652
1.4521,0.094571
1.485,0.095576
1.518,0.097933
1.551,0.096625
1.584,0.10171
1.617,0.10484
1.65,0.09289
1.683,0.10198
1.716,0.092533
1.749,0.10006
1.782,0.10083
1.815,0.093867
1.848,0.095821
1.881,0.098861
1.914,0.09793
1.947,0.09087
1.98,0.092658
2.013,0.092105
2.046,0.095923
2.079,0.097598
2.112,0.10178
2.145,0.10029
2.1781,0.10192
2.2111,0.097888
2.244,0.097913
2.277,0.099179
2.31,0.092675
2.343,0.099382
2.3761,0.099917
2.409,0.095499
2.442,0.099776
2.4751,0.092487
2.508,0.093874
2.541,0.095178
2.5741,0.096796
2.607,0.092952
2.64,0.092932
2.673,0.10095
2.706,0.093611
2.7391,0.10111
2.772,0.094521
2.805,0.097444
2.838,0.10227
2.871,0.10025
2.904,0.09808
2.937,0.093909
2.97,0.093704
3.003,0.094412
3.036,0.1002
3.069,0.093911
3.102,0.093117
3.135,0.10502
3.168,0.094491
3.2011,0.09474
3.234,0.092894
3.267,0.096743
3.3001,0.10109
3.333,0.094167
3.366,0.093054
3.3991,0.10268
3.432,0.092901
3.465,0.097152
3.498,0.09286
3.5312,0.093785
3.5641,0.093068
3.597,0.09915
3.6301,0.10123
3.663,0.094107
3.696,0.10363
3.729,0.092988
3.7621,0.09307
3.795,0.10084
3.828,0.09794
3.861,0.1019
3.894,0.11081
3.927,0.099989
3.96,0.091854
3.993,0.098233
4.026,0.095847
4.059,0.093996
4.092,0.09977
4.125,0.097833
4.158,0.10019
4.1911,0.1001
4.224,0.09292
4.257,0.10319
4.29,0.093652
4.323,0.10072
4.3559,0.10001
4.389,0.10018
4.422,0.099614
4.455,0.092947
4.4881,0.10251
4.521,0.10192
4.554,0.093398
4.587,0.093026
4.62,0.097663
4.653,0.092713
4.686,0.099439
4.719,0.097227
4.752,0.094003
4.7851,0.10176
4.818,0.099227
4.8511,0.092765
4.884,0.093129
4.917,0.099409
4.95,0.092187
4.983,0.092745
5.0161,0.091992
5.049,0.14338
5.082,0.11107
5.115,0.10014
5.148,0.10031
5.214,0.093772
5.247,0.093938
5.28,0.093876
5.313,0.094942
5.346,0.09636
5.379,0.10208
5.412,0.092952
5.445,0.095105
5.478,0.096735
5.511,0.10214
5.544,0.10001
5.577,0.092804
5.61,0.091911
5.643,0.10036
5.676,0.099339
5.709,0.10122
5.742,0.097293
5.775,0.092718
5.808,0.092269
5.841,0.092923
5.874,0.1039
5.907,0.09279
5.94,0.098365
5.973,0.091932
6.006,0.092131
6.039,0.10134
6.072,0.10141
6.105,0.09205
6.138,0.092967
6.171,0.095949
6.204,0.098265
6.237,0.10085
6.27,0.092896
6.303,0.098864
6.336,0.095826
6.369,0.094231
6.402,0.092893
6.435,0.093827
6.468,0.092894
6.501,0.10286
6.5341,0.092833
6.567,0.10075
6.6,0.091771
6.633,0.092111
6.666,0.098451
6.699,0.098827
6.732,0.09904
6.765,0.10102
6.798,0.098987
6.831,0.10199
6.864,0.093103
6.897,0.093352
6.93,0.094409
6.963,0.098906
6.996,0.095435
7.029,0.099159
7.062,0.098968
7.095,0.093742
7.128,0.10322
7.161,0.10101
7.194,0.09291
7.227,0.094041
7.26,0.09404
7.293,0.094058
7.326,0.10309
7.359,0.10008
7.392,0.094872
7.425,0.10197
7.458,0.10416
7.491,0.094941
7.524,0.094983
7.557,0.10482
7.59,0.099956
7.623,0.099208
7.689,0.092824
7.722,0.093058
7.755,0.099161
7.788,0.094201
7.821,0.099119
7.854,0.12289
7.887,0.10088
7.92,0.091803
7.953,0.094212
7.9859,0.096127
8.019,0.097928
8.052,0.099075
8.085,0.091102
8.118,0.094473
8.151,0.091058
8.184,0.1805
8.217,0.15027
8.25,0.11808
8.283,0.089974
8.316,0.089242
8.349,0.090267
8.382,0.0904
8.415,0.090609
8.448,0.089094
8.4811,0.090296
8.514,0.097631
8.547,0.092205
8.58,0.096442
8.613,0.092409
8.646,0.098222
8.679,0.090495
8.712,0.097261
8.745,0.097373
8.778,0.095596
8.811,0.094821
8.844,0.08933
8.877,0.089464
8.91,0.08933
8.943,0.098142
8.976,0.089328
9.009,0.09144
9.042,0.094697
9.075,0.091141
9.108,0.096816
9.141,0.098313
9.174,0.090479
9.207,0.091326
9.24,0.10133
9.273,0.093368
9.306,0.096638
9.339,0.098469
9.372,0.14842
9.4051,0.1155
9.438,0.096398
9.471,0.088127
9.504,0.088085
9.537,0.096106
9.57,0.088063
9.603,0.088989
9.6359,0.089427
9.669,0.097371
9.702,0.098304
9.735,0.097386
9.768,0.095695
9.801,0.096496
9.834,0.095421
9.867,0.096591
9.9,0.09651
9.933,0.089344
9.966,0.089493
9.999,0.09744
10.032,0.094413
10.065,0.08943
10.098,0.089381
10.131,0.093262
10.164,0.094929
10.197,0.089567
10.23,0.097356
10.263,0.09497
10.296,0.089318
10.329,0.097802
10.362,0.093995
10.395,0.090315
10.428,0.094612
10.461,0.089466
10.494,0.090312
10.527,0.099653
10.56,0.089506
10.593,0.10365
10.626,0.097267
10.659,0.097298
10.692,0.0896
10.725,0.097506
10.758,0.098538
10.791,0.097534
10.824,0.090465
10.857,0.09049
10.89,0.091402
10.923,0.097873
10.956,0.089459
10.989,0.090143
11.022,0.096845
11.055,0.091542
11.088,0.089511
11.121,0.090635
11.154,0.089764
11.187,0.089241
11.22,0.09644
11.253,0.089371
11.286,0.099452
11.319,0.089182
11.352,0.10447
11.385,0.098461
11.418,0.098581
11.451,0.097323
11.484,0.089396
11.517,0.089267
11.55,0.094868
11.583,0.098998
11.616,0.089514
11.649,0.090397
11.682,0.094983
11.715,0.097439
11.748,0.098272
11.781,0.10007
11.814,0.089425
11.847,0.090518
11.88,0.090761
11.913,0.090472
11.946,0.097744
11.979,0.09043
12.012,0.090428
12.045,0.097766
12.078,0.089782
12.111,0.097646
12.144,0.09055
12.177,0.091771
12.21,0.09657
12.243,0.099353
12.276,0.094811
12.309,0.093187
12.342,0.097622
12.375,0.096902
12.408,0.090493
12.441,0.1042
12.474,0.086662
12.507,0.094428
12.54,0.096459
12.573,0.090474
12.606,0.091429
12.639,0.090449
12.672,0.089412
12.705,0.097688
12.738,0.089595
12.771,0.090486
12.804,0.097811
12.837,0.095967
12.87,0.090684
12.903,0.10064
12.936,0.091471
12.969,0.092306
13.002,0.091473
13.035,0.090386
13.068,0.099425
13.101,0.090331
13.134,0.090346
13.167,0.090363
13.2,0.090519
13.233,0.090538
13.266,0.097773
13.299,0.097841
13.332,0.089327
13.365,0.093331
13.398,0.089417
13.431,0.091205
13.464,0.098515
13.497,0.089265
13.53,0.09641
13.563,0.089463
13.596,0.08933
13.629,0.095487
13.662,0.091424
13.695,0.093379
13.728,0.096027
13.761,0.090339
