23985155.500771	23985155.513129
23985155.534418	23985155.546106
23985155.604482	23985155.611970
23985155.641032	23985155.644994
23985155.664711	23985155.677981
23985155.699714	23985155.710969
23985155.730470	23985155.744128
23985155.763797	23985155.777137
23985155.801124	23985155.810127
23985155.830156	23985155.843259
23985155.863895	23985155.876233
23985155.896370	23985155.909055
23985155.928926	23985155.942053
23985155.963938	23985155.975039
23985155.997235	23985156.008047
23985156.028100	23985156.041048
23985156.062773	23985156.074070
23985156.095303	23985156.107236
23985156.127319	23985156.140072
23985156.160897	23985156.173038
23985156.202255	23985156.206071
23985156.225503	23985156.239182
23985156.258534	23985156.272073
23985156.292715	23985156.305091
23985156.325771	23985156.338207
23985156.360657	23985156.371084
23985156.399044	23985156.404062
23985156.424468	23985156.437105
23985156.455846	23985156.470049
23985156.495939	23985156.503049
23985156.522580	23985156.536099
23985156.556765	23985156.569068
23985156.588420	23985156.602078
23985156.622617	23985156.634993
23985156.657015	23985156.668151
23985156.689540	23985156.701101
23985156.720952	23985156.734028
23985156.762460	23985156.767012
23985156.786537	23985156.800036
23985156.821528	23985156.832965
23985156.853862	23985156.865973
23985156.887126	23985156.898989
23985156.976676	23985156.932072
23985156.978216	23985156.965093
23985156.986402	23985156.998275
23985157.026233	23985157.031124
23985157.062572	23985157.074961
23985157.087701	23985157.097028
23985157.124418	23985157.130136
23985157.171885	23985157.163119
23985157.220763	23985157.196265
23985157.224191	23985157.229026
23985157.250267	23985157.262094
23985157.322668	23985157.321564
23985157.337955	23985157.338225
23985157.349651	23985157.360995
23985157.382656	23985157.394065
23985157.415064	23985157.426998
23985157.447285	23985157.460035
23985157.481754	23985157.493009
23985157.519952	23985157.525986
23985157.547488	23985157.558977
23985157.578674	23985157.592091
23985157.614314	23985157.625006
23985157.647234	23985157.658015
23985157.679273	23985157.691165
23985157.722385	23985157.724112
23985157.744628	23985157.757027
23985157.778350	23985157.790061
23985157.808471	23985157.822959
23985157.843401	23985157.856022
23985157.881356	23985157.888985
23985157.914827	23985157.921987
23985157.942642	23985157.955021
23985157.984558	23985157.987978
23985158.008048	23985158.021082
23985158.041337	23985158.054031
23985158.076727	23985158.086955
23985158.107474	23985158.120088
23985158.140340	23985158.153060
23985158.174389	23985158.186090
23985158.212007	23985158.219037
23985158.239854	23985158.252008
23985158.282140	23985158.285074
23985158.306518	23985158.318063
23985158.338427	23985158.351107
23985158.371857	23985158.384052
23985158.405701	23985158.417067
23985158.441832	23985158.450202
23985158.470729	23985158.483045
23985158.522065	23985158.515910
23985158.534861	23985158.549003
23985158.576955	23985158.582017
23985158.602177	23985158.615028
23985158.635553	23985158.648004
23985158.666384	23985158.681055
23985158.702615	23985158.714175
23985158.739228	23985158.747084
23985158.768591	23985158.780149
23985158.801292	23985158.813096
23985158.843078	23985158.846357
23985158.866526	23985158.879072
23985158.899215	23985158.912082
23985158.933973	23985158.944996
23985158.966877	23985158.978036
23985159.001101	23985159.011223
23985159.030560	23985159.044044
23985159.064880	23985159.077087
23985159.105593	23985159.110117
23985159.135880	23985159.143080
23985159.162834	23985159.175958
23985159.196674	23985159.209255
23985159.230168	23985159.241965
23985159.261846	23985159.274985
23985159.295805	23985159.308079
23985159.332845	23985159.341019
23985159.360017	23985159.373957
23985159.411019	23985159.406961
23985159.427907	23985159.440008
23985159.464918	23985159.472995
23985159.498041	23985159.505965
23985159.534430	23985159.539324
23985159.563061	23985159.572035
23985159.589988	23985159.605054
23985159.625886	23985159.638044
23985159.663688	23985159.670963
23985159.694716	23985159.704123
23985159.727709	23985159.736988
23985159.764827	23985159.770113
23985159.809518	23985159.803085
23985159.822505	23985159.836038
23985159.857703	23985159.869040
23985159.889734	23985159.902028
23985159.922232	23985159.934994
23985159.962169	23985159.968052
23985159.990196	23985160.001049
23985160.027761	23985160.034049
23985160.082287	23985160.067102
23985160.123467	23985160.100023
23985160.147599	23985160.133035
23985160.159772	23985160.165957
23985160.186289	23985160.199045
23985160.260108	23985160.232113
23985160.261857	23985160.264971
23985160.285966	23985160.298013
23985160.319149	23985160.331048
23985160.362180	23985160.364016
23985160.387863	23985160.397013
23985160.416800	23985160.429994
23985160.458950	23985160.462979
23985160.490183	23985160.496002
23985160.528431	23985160.529001
23985160.559018	23985160.562021
23985160.580676	23985160.594971
23985160.616776	23985160.627964
23985160.648595	23985160.660961
23985160.683095	23985160.694012
23985160.721262	23985160.726969
23985160.747064	23985160.759978
23985160.782023	23985160.793012
23985160.813504	23985160.825985
23985160.856955	23985160.858962
23985160.879322	23985160.891982
23985160.922091	23985160.925002
23985160.948371	23985160.957999
23985160.980020	23985160.991241
23985161.019220	23985161.024003
23985161.043947	23985161.057054
23985161.081663	23985161.090038
23985161.112048	23985161.123043
23985161.142584	23985161.156062
23985161.176982	23985161.189043
23985161.212387	23985161.222079
23985161.242533	23985161.254870
23985161.306111	23985161.288019
23985161.321946	23985161.321183
23985161.341449	23985161.354124
23985161.382170	23985161.387143
23985161.407668	23985161.420054
23985161.449205	23985161.453104
23985161.483712	23985161.488755
23985161.516076	23985161.519132
23985161.545296	23985161.557208
23985161.571669	23985161.585007
23985161.605069	23985161.618058
23985161.649861	23985161.651009
23985161.672499	23985161.683991
23985161.705231	23985161.717003
23985161.739035	23985161.750058
23985161.771997	23985161.782979
23985161.803547	23985161.815966
23985161.847506	23985161.849017
23985161.868491	23985161.881958
23985161.901922	23985161.915061
23985161.935748	23985161.948024
23985161.974671	23985161.981016
23985162.002260	23985162.014034
23985162.040385	23985162.047093
23985162.067428	23985162.079993
23985162.107500	23985162.113028
23985162.131701	23985162.146005
23985162.166319	23985162.178988
23985162.202647	23985162.212067
23985162.232044	23985162.244971
23985162.264285	23985162.277972
23985162.303363	23985162.311027
23985162.331060	23985162.344010
23985162.380962	23985162.377080
23985162.397838	23985162.410011
23985162.442093	23985162.443085
23985162.466593	23985162.476056
23985162.496968	23985162.509049
23985162.531365	23985162.542135
23985162.567323	23985162.574980
23985162.602916	23985162.608068
23985162.631890	23985162.641065
23985162.664593	23985162.674057
23985162.693482	23985162.707039
23985162.728520	23985162.740134
23985162.760268	23985162.773078
23985162.793452	23985162.806098
23985162.828468	23985162.839082
23985162.859340	23985162.872090
23985162.892771	23985162.905012
23985162.934401	23985162.938123
23985162.960229	23985162.971071
23985163.003488	23985163.004104
23985163.026744	23985163.037042
23985163.061105	23985163.070105
23985163.098509	23985163.103109
23985163.128264	23985163.137896
23985163.161872	23985163.169088
23985163.190003	23985163.202004
23985163.223598	23985163.235085
23985163.256807	23985163.267986
23985163.289962	23985163.300995
23985163.324730	23985163.334066
23985163.357891	23985163.367002
23985163.386251	23985163.400003
23985163.420354	23985163.432979
23985163.470575	23985163.473523
23985163.494518	23985163.499327
23985163.526483	23985163.540555
23985163.560110	23985163.565008
23985163.585444	23985163.597996
23985163.624609	23985163.631043
23985163.658381	23985163.664008
23985163.684004	23985163.697142
23985163.721458	23985163.730079
23985163.750533	23985163.763146
23985164.014411	23985164.021803
23985164.022799	23985164.030350
23985164.040979	23985164.041188
23985164.057282	23985164.064589
23985164.082391	23985164.090889
23985164.098339	23985164.103903
23985164.104189	23985164.115908
23985164.130684	23985164.128565
23985164.133393	23985164.139116
23985164.138443	23985164.150510
23985164.201114	23985164.200001
23985164.213027	23985164.211585
23985164.219946	23985164.222604
23985164.224002	23985164.235400
23985164.247286	23985164.258012
23985164.289057	23985164.291039
23985164.311767	23985164.324032
23985164.360894	23985164.357070
23985164.377015	23985164.390102
23985164.408077	23985164.423086
23985164.450486	23985164.456009
23985164.478670	23985164.489055
23985164.522227	23985164.522116
23985164.552233	23985164.554996
23985164.575847	23985164.588117
23985164.609818	23985164.621170
23985164.649175	23985164.654045
23985164.737352	23985164.687051
23985164.739069	23985164.720079
23985164.743019	23985164.753083
23985164.774012	23985164.786152
23985164.808170	23985164.819058
23985164.840888	23985164.851990
23985164.874274	23985164.885027
23985164.905009	23985164.917992
23985164.939651	23985164.951031
23985165.188392	23985165.184868
23985165.188673	23985165.190645
23985165.189030	23985165.197570
23985165.199078	23985165.205348
23985165.200318	23985165.213216
23985165.217517	23985165.222186
23985165.218726	23985165.231078
23985165.242761	23985165.241267
23985165.243120	23985165.251494
23985165.267450	23985165.281105
23985165.301647	23985165.314149
23985165.335426	23985165.347053
23985165.367366	23985165.380024
23985165.401455	23985165.413074
23985165.433455	23985165.445983
23985165.487427	23985165.478984
23985165.499007	23985165.512005
23985165.531865	23985165.545036
23985165.566180	23985165.577995
23985165.597511	23985165.611011
23985165.640918	23985165.643991
23985165.664399	23985165.676976
23985165.696723	23985165.710023
23985165.739096	23985165.742991
23985165.763307	23985165.776017
23985165.802427	23985165.809030
23985165.838524	23985165.841968
23985165.862487	23985165.874996
23985165.902001	23985165.907970
23985165.929971	23985165.941043
23985165.961615	23985165.974037
23985165.995866	23985166.007114
23985166.027698	23985166.040366
23985166.060844	23985166.073023
23985166.093076	23985166.106118
23985166.135540	23985166.138973
23985166.164786	23985166.171999
23985166.202217	23985166.204978
23985166.224814	23985166.237975
23985166.257813	23985166.270955
23985166.290784	23985166.303974
23985166.324301	23985166.336982
23985166.362123	23985166.370050
23985166.399442	23985166.403073
23985166.424179	23985166.435983
23985166.491257	23985166.468973
23985166.501126	23985166.502046
23985166.523741	23985166.535053
23985166.557685	23985166.568232
23985166.587183	23985166.601023
23985166.620614	23985166.634081
23985166.655302	23985166.667086
23985166.687801	23985166.700156
23985166.719670	23985166.733089
23985166.803784	23985166.766059
23985166.805770	23985166.798986
23985166.823372	23985166.832241
23985166.851967	23985166.865081
23985166.884649	23985166.898014
23985166.921614	23985166.930971
23985166.951803	23985166.963984
23985166.984312	23985166.996985
23985167.054268	23985167.030115
23985167.058842	23985167.063085
23985167.082548	23985167.096031
23985167.116250	23985167.129038
23985167.160904	23985167.162057
23985167.183504	23985167.195033
23985167.214974	23985167.228047
23985167.248538	23985167.261008
23985167.285023	23985167.293979
23985167.321508	23985167.327074
23985167.347915	23985167.360017
23985167.378744	23985167.393115
23985167.413375	23985167.425988
23985167.446362	23985167.459056
23985167.482799	23985167.492013
23985167.516554	23985167.524986
23985167.546205	23985167.558174
23985167.578692	23985167.591065
23985167.611245	23985167.623981
23985167.646938	23985167.656982
23985167.677857	23985167.690021
23985167.768537	23985167.723047
23985167.771214	23985167.756105
23985167.784801	23985167.789120
23985167.809613	23985167.822083
23985167.842242	23985167.854986
23985167.881180	23985167.888061
23985167.918232	23985167.921251
23985167.941470	23985167.954169
23985167.973919	23985167.987100
23985168.006869	23985168.020100
23985168.056945	23985168.060467
23985168.081328	23985168.086097
23985168.107943	23985168.119113
23985168.139781	23985168.152078
23985168.173013	23985168.185044
23985168.216606	23985168.218104
23985168.237464	23985168.251114
23985168.281420	23985168.284029
23985168.304282	23985168.317061
23985168.338401	23985168.350294
23985168.370474	23985168.383074
23985168.404375	23985168.416082
