23985155.481659	23985155.489933
23985155.495143	23985155.499947
23985155.497954	23985155.509926
23985155.510893	23985155.519788
23985155.516404	23985155.530013
23985155.526805	23985155.539994
23985155.542786	23985155.549912
23985155.561139	23985155.559891
23985155.561270	23985155.569974
23985155.576180	23985155.579968
23985155.583526	23985155.589994
23985155.587619	23985155.600028
23985155.604264	23985155.609966
23985155.605817	23985155.619948
23985155.615782	23985155.629934
23985155.628024	23985155.639952
23985155.640939	23985155.649978
23985155.647011	23985155.660003
23985155.656063	23985155.669987
23985155.666905	23985155.679947
23985155.685242	23985155.689881
23985155.686389	23985155.700027
23985155.699521	23985155.709990
23985155.722380	23985155.719923
23985155.722537	23985155.729966
23985155.727777	23985155.739978
23985155.736221	23985155.749913
23985155.745486	23985155.759930
23985155.755257	23985155.770016
23985155.765489	23985155.779929
23985155.776999	23985155.789865
23985155.786869	23985155.799936
23985155.800665	23985155.809963
23985155.808710	23985155.819939
23985155.816738	23985155.829946
23985155.826906	23985155.839949
23985155.845668	23985155.849964
23985155.854720	23985155.859928
23985155.856773	23985155.869939
23985155.864785	23985155.879921
23985155.884536	23985155.889852
23985155.889136	23985155.899919
23985155.897727	23985155.909917
23985155.906363	23985155.919916
23985155.917860	23985155.929923
23985155.926351	23985155.939927
23985155.937104	23985155.949873
23985155.945956	23985155.959946
23985155.961146	23985155.969924
23985155.966486	23985155.979918
23985155.977744	23985155.989947
23985155.986453	23985155.999941
23985155.997299	23985156.009919
23985156.008162	23985156.019970
23985156.025700	23985156.029923
23985156.027686	23985156.039952
23985156.052149	23985156.049914
23985156.052311	23985156.059939
23985156.057482	23985156.069946
23985156.067292	23985156.079918
23985156.076460	23985156.089927
23985156.087757	23985156.099934
23985156.096408	23985156.109916
23985156.108305	23985156.119934
23985156.121295	23985156.129945
23985156.126817	23985156.139989
23985156.137823	23985156.150099
23985156.146894	23985156.159971
23985156.156520	23985156.170014
23985156.179854	23985156.179987
23985156.180016	23985156.189977
23985156.186953	23985156.199938
23985156.202255	23985156.209940
23985156.212019	23985156.219928
23985156.218766	23985156.229985
23985156.228310	23985156.239924
23985156.236360	23985156.249920
23985156.245901	23985156.259902
23985156.257616	23985156.269944
23985156.267349	23985156.279929
23985156.280111	23985156.289975
23985156.286398	23985156.299926
23985156.296438	23985156.309914
23985156.306998	23985156.319938
23985156.316233	23985156.329929
23985156.334212	23985156.339925
23985156.345084	23985156.349924
23985156.346543	23985156.359972
23985156.360405	23985156.369925
23985156.374298	23985156.379917
23985156.375912	23985156.389920
23985156.388356	23985156.399935
23985156.404474	23985156.409941
23985156.407352	23985156.419919
23985156.417124	23985156.429954
23985156.426868	23985156.439917
23985156.442570	23985156.449920
23985156.454657	23985156.459825
23985156.455621	23985156.469924
23985156.466155	23985156.479826
23985156.484335	23985156.489949
23985156.495765	23985156.499988
23985156.499070	23985156.509895
23985156.520615	23985156.519917
23985156.522220	23985156.529923
23985156.526856	23985156.539919
23985156.536988	23985156.549976
23985156.547814	23985156.559935
23985156.564095	23985156.569915
23985156.566863	23985156.579914
23985156.576095	23985156.589932
23985156.586010	23985156.599952
23985156.609590	23985156.609940
23985156.610725	23985156.619918
23985156.616804	23985156.629927
23985156.626558	23985156.639925
23985156.637221	23985156.649867
23985156.656552	23985156.659933
23985156.665933	23985156.670045
23985156.681070	23985156.679787
23985156.682809	23985156.689929
23985156.686788	23985156.699951
23985156.697555	23985156.709855
23985156.705669	23985156.719935
23985156.717701	23985156.729942
23985156.726729	23985156.740013
23985156.742890	23985156.749870
23985156.762284	23985156.759953
23985156.762428	23985156.769941
23985156.773343	23985156.779922
23985156.775728	23985156.789885
23985156.786048	23985156.799945
23985156.796790	23985156.809924
23985156.806548	23985156.819917
23985156.817417	23985156.829918
23985156.825400	23985156.839923
23985156.844198	23985156.849917
23985156.845814	23985156.859936
23985156.856841	23985156.869965
23985156.874690	23985156.879925
23985156.874904	23985156.889942
23985156.886879	23985156.899919
23985156.897910	23985156.909859
23985156.921053	23985156.919917
23985156.976309	23985156.929917
23985156.976987	23985156.939826
23985156.977702	23985156.949927
23985156.977906	23985156.959957
23985156.978010	23985156.969947
23985156.978234	23985156.979944
23985156.978365	23985156.989981
23985156.986275	23985156.999916
23985157.016009	23985157.009853
23985157.025944	23985157.019913
23985157.026168	23985157.029959
23985157.028873	23985157.039922
23985157.037798	23985157.049947
23985157.046887	23985157.059939
23985157.059984	23985157.069923
23985157.080943	23985157.079919
23985157.084214	23985157.090021
23985157.087762	23985157.099929
23985157.096914	23985157.109931
23985157.112066	23985157.119983
23985157.124332	23985157.129915
23985157.126486	23985157.139888
23985157.146146	23985157.149928
23985157.161170	23985157.159918
23985157.218472	23985157.169792
23985157.219497	23985157.179997
23985157.219771	23985157.189974
23985157.220453	23985157.199913
23985157.221264	23985157.209855
23985157.223654	23985157.219946
23985157.223959	23985157.229915
23985157.241921	23985157.239921
23985157.245234	23985157.249926
23985157.245357	23985157.259945
23985157.264691	23985157.269906
23985157.265266	23985157.279939
23985157.277041	23985157.289927
23985157.286044	23985157.299956
23985157.297924	23985157.309922
23985157.321324	23985157.319826
23985157.337036	23985157.329914
23985157.338488	23985157.339949
23985157.339549	23985157.349934
23985157.349382	23985157.359990
23985157.363644	23985157.369999
23985157.366506	23985157.380007
23985157.376439	23985157.390033
23985157.387697	23985157.400007
23985157.412171	23985157.409989
23985157.412354	23985157.419936
23985157.415277	23985157.429916
23985157.433621	23985157.440002
23985157.436153	23985157.449961
23985157.446913	23985157.459951
23985157.464739	23985157.469927
23985157.465131	23985157.479960
23985157.481595	23985157.489938
23985157.494786	23985157.499925
23985157.503638	23985157.509839
23985157.519734	23985157.519850
23985157.521554	23985157.529916
23985157.528872	23985157.539922
23985157.536965	23985157.549935
23985157.547392	23985157.559916
23985157.563347	23985157.569925
23985157.566666	23985157.579927
23985157.577230	23985157.589949
23985157.587850	23985157.599916
23985157.607830	23985157.609920
23985157.607946	23985157.620006
23985157.617060	23985157.629848
23985157.626557	23985157.639924
23985157.642196	23985157.649991
23985157.648606	23985157.659914
23985157.664431	23985157.669919
23985157.675714	23985157.679919
23985157.677558	23985157.689961
23985157.687915	23985157.699907
23985157.697051	23985157.709931
23985157.705840	23985157.719939
23985157.723627	23985157.729917
23985157.727854	23985157.739959
23985157.739856	23985157.749982
23985157.746307	23985157.759945
23985157.757182	23985157.769860
23985157.768481	23985157.779943
23985157.776931	23985157.789965
23985157.786435	23985157.800041
23985157.801092	23985157.809921
23985157.807449	23985157.819919
23985157.817535	23985157.829995
23985157.828208	23985157.839970
23985157.837074	23985157.849935
